source,1h,24h,7d
nyt,1,160,286
bbc,0,104,207
wsj,0,93,251
nypost,0,67,80
latimes,0,23,154
cbc,0,22,40
wapo,0,13,18
startribune,0,9,10
missionlocal,0,3,31
48hills,0,0,10
eltecolote,0,0,2
toi,0,0,0
