source,1h,24h,7d
nypost,3,66,80
wsj,1,100,253
bbc,1,83,231
nyt,0,120,247
cbc,0,23,40
latimes,0,20,155
startribune,0,10,10
48hills,0,5,10
missionlocal,0,4,31
wapo,0,3,9
eltecolote,0,2,6
toi,0,0,0
