source,1h,24h,7d
nyt,5,73,248
bbc,5,30,200
nypost,0,45,79
wsj,0,25,261
latimes,0,16,157
wapo,0,13,28
cbc,0,8,38
startribune,0,8,10
missionlocal,0,4,31
48hills,0,0,10
eltecolote,0,0,2
toi,0,0,0
