source,1h,24h,7d
nyt,26,169,288
wsj,9,121,257
nypost,7,66,79
bbc,4,90,220
chitri,2,26,163
startribune,2,10,10
latimes,0,27,138
cbc,0,26,40
wapo,0,6,18
missionlocal,0,5,31
48hills,0,4,10
eltecolote,0,0,0
toi,0,0,0
