source,1h,24h,7d
nyt,6,133,254
nypost,2,56,79
wsj,1,39,185
wapo,1,15,31
bbc,0,71,216
latimes,0,20,154
cbc,0,13,39
startribune,0,10,10
missionlocal,0,4,30
48hills,0,1,10
eltecolote,0,0,2
toi,0,0,0
