source,1h,24h,7d
nyt,15,133,261
nypost,10,76,78
bbc,9,124,228
wsj,8,89,255
wapo,4,25,47
cbc,1,17,38
startribune,1,10,10
latimes,0,30,162
missionlocal,0,3,31
48hills,0,3,10
toi,0,0,0
