source,1h,24h,7d
nyt,0,125,294
wsj,0,59,240
nypost,0,53,80
bbc,0,52,220
latimes,0,23,150
cbc,0,15,40
wapo,0,15,34
startribune,0,9,10
missionlocal,0,7,31
48hills,0,1,10
eltecolote,0,0,5
toi,0,0,0
