source,1h,24h,7d
nyt,5,181,284
nypost,3,62,80
wsj,2,84,249
bbc,0,77,224
wapo,0,51,61
latimes,0,29,136
cbc,0,12,38
startribune,0,10,10
missionlocal,0,9,30
48hills,0,1,10
eltecolote,0,0,1
toi,0,0,0
