source,1h,24h,7d
nyt,24,145,290
nypost,15,78,80
bbc,9,117,228
wsj,8,113,271
chitri,3,23,161
wapo,2,11,17
startribune,2,10,10
missionlocal,1,8,31
latimes,0,24,139
cbc,0,17,39
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
