source,1h,24h,7d
nyt,0,92,277
bbc,0,43,216
nypost,0,42,80
wsj,0,37,244
latimes,0,10,149
wapo,0,8,12
startribune,0,8,10
cbc,0,7,39
missionlocal,0,3,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
