source,1h,24h,7d
nyt,8,90,278
bbc,3,56,247
nypost,3,49,80
wsj,2,25,264
startribune,2,10,10
latimes,0,12,152
cbc,0,10,39
wapo,0,8,15
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,6
toi,0,0,0
