source,1h,24h,7d
nyt,20,145,253
bbc,4,73,227
nypost,4,56,78
startribune,3,10,10
wsj,1,47,178
wapo,1,16,28
latimes,0,19,151
cbc,0,12,39
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,2
toi,0,0,0
