source,1h,24h,7d
nyt,32,150,276
nypost,8,64,80
bbc,7,75,216
wsj,3,53,199
latimes,2,38,155
startribune,2,10,10
cbc,1,11,40
wapo,0,20,31
toi,0,0,0
