source,1h,24h,7d
nyt,0,134,292
wsj,0,95,255
bbc,0,81,221
nypost,0,62,79
cbc,0,25,39
latimes,0,15,159
startribune,0,10,10
wapo,0,7,15
missionlocal,0,4,31
48hills,0,2,10
eltecolote,0,0,0
toi,0,0,0
