source,1h,24h,7d
wsj,5,35,257
nyt,4,73,257
bbc,2,48,245
nypost,2,46,79
wapo,1,9,30
latimes,0,14,164
cbc,0,9,38
startribune,0,9,10
missionlocal,0,6,31
48hills,0,0,10
eltecolote,0,0,3
toi,0,0,0
