source,1h,24h,7d
nyt,8,152,280
bbc,6,85,250
wsj,5,109,256
nypost,4,64,78
wapo,1,7,11
missionlocal,1,3,30
cbc,0,24,40
latimes,0,20,138
startribune,0,8,8
48hills,0,5,10
eltecolote,0,0,1
toi,0,0,0
