source,1h,24h,7d
nyt,3,96,281
nypost,0,57,80
bbc,0,32,257
wsj,0,26,248
latimes,0,16,146
cbc,0,8,40
wapo,0,8,15
startribune,0,4,8
missionlocal,0,2,31
48hills,0,0,10
eltecolote,0,0,1
toi,0,0,0
