source,1h,24h,7d
nyt,11,151,285
bbc,6,121,221
wsj,4,116,259
nypost,2,70,80
wapo,2,14,26
cbc,1,17,39
latimes,0,33,184
startribune,0,10,10
missionlocal,0,9,31
48hills,0,3,10
eltecolote,0,0,2
toi,0,0,0
