source,1h,24h,7d
nyt,6,168,282
wsj,4,64,210
nypost,4,64,78
startribune,2,8,8
wapo,1,20,82
bbc,0,86,238
latimes,0,38,167
cbc,0,17,34
48hills,0,5,10
missionlocal,0,1,30
eltecolote,0,1,1
toi,0,0,0
