source,1h,24h,7d
nyt,14,126,271
wsj,1,105,257
startribune,1,10,10
bbc,0,86,228
nypost,0,64,79
cbc,0,19,40
latimes,0,17,160
wapo,0,14,23
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,3
toi,0,0,0
