source,1h,24h,7d
nypost,5,68,80
nyt,3,191,342
wsj,1,98,249
wapo,1,7,16
bbc,0,72,230
latimes,0,33,154
cbc,0,14,20
startribune,0,10,10
missionlocal,0,8,31
48hills,0,3,10
eltecolote,0,1,1
toi,0,0,0
