source,1h,24h,7d
bbc,4,102,227
nyt,3,180,327
wsj,0,118,259
nypost,0,67,80
latimes,0,32,144
cbc,0,19,40
startribune,0,10,10
missionlocal,0,7,31
wapo,0,6,11
48hills,0,2,10
eltecolote,0,0,2
toi,0,0,0
