source,1h,24h,7d
nyt,0,116,283
nypost,0,47,80
bbc,0,44,229
wsj,0,41,241
latimes,0,13,140
wapo,0,11,25
cbc,0,8,38
startribune,0,8,8
missionlocal,0,5,31
48hills,0,0,10
eltecolote,0,0,1
toi,0,0,0
