source,1h,24h,7d
nyt,5,167,303
bbc,2,110,224
wsj,1,116,262
nypost,1,68,80
latimes,0,35,146
cbc,0,17,39
startribune,0,10,10
missionlocal,0,5,31
wapo,0,5,13
48hills,0,4,10
eltecolote,0,0,2
toi,0,0,0
