source,1h,24h,7d
nyt,0,126,271
wsj,0,102,256
bbc,0,76,220
nypost,0,56,80
wapo,0,28,44
chitri,0,24,148
cbc,0,13,39
latimes,0,11,134
startribune,0,10,10
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,0
toi,0,0,0
