source,1h,24h,7d
nyt,4,74,265
nypost,2,43,80
bbc,2,40,235
wsj,2,33,195
latimes,1,37,169
startribune,1,8,10
wapo,0,9,23
cbc,0,4,33
toi,0,0,0
