source,1h,24h,7d
bbc,12,29,206
nyt,5,93,253
nypost,5,49,80
wsj,1,26,259
wapo,0,28,67
latimes,0,22,147
chitri,0,10,148
startribune,0,10,10
cbc,0,8,40
missionlocal,0,4,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
