source,1h,24h,7d
nyt,19,147,286
nypost,18,70,78
wsj,6,92,262
bbc,3,67,229
latimes,2,16,158
wapo,1,14,24
cbc,0,18,39
startribune,0,10,10
missionlocal,0,3,31
48hills,0,3,10
eltecolote,0,0,1
toi,0,0,0
