source,1h,24h,7d
nyt,0,82,271
nypost,0,47,80
bbc,0,44,228
wsj,0,39,262
latimes,0,10,186
startribune,0,9,10
cbc,0,8,39
missionlocal,0,3,31
wapo,0,3,11
48hills,0,2,10
eltecolote,0,0,3
toi,0,0,0
