source,1h,24h,7d
latimes,12,32,155
bbc,9,81,200
nyt,7,158,269
wapo,6,30,50
nypost,4,63,80
wsj,2,72,188
cbc,0,12,36
startribune,0,10,10
missionlocal,0,6,27
48hills,0,2,10
eltecolote,0,1,4
toi,0,0,0
