source,1h,24h,7d
nypost,15,67,79
nyt,12,86,248
wsj,3,80,241
latimes,2,15,109
bbc,1,75,237
wapo,1,16,26
cbc,1,11,36
startribune,0,10,10
missionlocal,0,5,24
48hills,0,0,9
eltecolote,0,0,1
toi,0,0,0
