source,1h,24h,7d
nyt,0,68,279
nypost,0,48,80
wsj,0,37,266
bbc,0,26,248
latimes,0,11,150
startribune,0,9,10
cbc,0,7,39
missionlocal,0,5,31
wapo,0,4,12
48hills,0,0,10
eltecolote,0,0,6
toi,0,0,0
