source,1h,24h,7d
nyt,11,131,281
nypost,10,74,79
bbc,6,80,219
wsj,5,88,255
cbc,2,17,40
latimes,1,21,161
startribune,0,10,10
wapo,0,8,17
missionlocal,0,5,31
48hills,0,5,10
eltecolote,0,0,2
toi,0,0,0
