source,1h,24h,7d
nyt,1,154,293
wsj,0,61,251
bbc,0,61,200
nypost,0,60,79
cbc,0,23,40
latimes,0,21,142
startribune,0,10,10
wapo,0,9,19
missionlocal,0,8,31
48hills,0,0,10
eltecolote,0,0,7
toi,0,0,0
