source,1h,24h,7d
wsj,7,103,263
nypost,5,73,80
nyt,4,118,274
bbc,2,95,198
latimes,1,31,159
startribune,1,10,10
wapo,0,38,70
chitri,0,24,150
cbc,0,21,39
missionlocal,0,7,31
48hills,0,5,10
eltecolote,0,0,0
toi,0,0,0
