source,1h,24h,7d
nyt,1,171,292
wsj,0,112,262
wapo,0,96,110
nypost,0,73,80
bbc,0,68,244
cbc,0,17,39
latimes,0,14,171
startribune,0,10,10
missionlocal,0,3,31
48hills,0,3,10
eltecolote,0,0,1
toi,0,0,0
