source,1h,24h,7d
nyt,17,89,273
wsj,10,89,242
nypost,4,58,80
bbc,1,54,211
wapo,1,5,8
latimes,0,12,150
chitri,0,12,135
cbc,0,10,40
startribune,0,8,10
missionlocal,0,3,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
