source,1h,24h,7d
nyt,26,158,271
bbc,9,77,192
wsj,8,98,257
nypost,6,70,79
wapo,1,29,63
cbc,1,23,38
startribune,1,9,10
latimes,0,27,133
chitri,0,21,146
missionlocal,0,8,31
48hills,0,2,10
eltecolote,0,0,0
toi,0,0,0
