source,1h,24h,7d
nyt,25,108,253
nypost,8,57,80
bbc,7,64,238
wsj,7,44,207
cbc,1,8,39
latimes,0,18,191
wapo,0,16,28
startribune,0,9,10
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
