source,1h,24h,7d
bbc,2,72,246
nyt,0,135,265
wsj,0,80,250
nypost,0,54,79
wapo,0,16,25
latimes,0,12,157
cbc,0,11,38
startribune,0,10,10
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,2
toi,0,0,0
