source,1h,24h,7d
wsj,3,107,250
nyt,2,121,270
nypost,1,71,80
wapo,1,34,46
bbc,0,80,210
cbc,0,24,40
latimes,0,22,144
chitri,0,22,138
startribune,0,10,10
missionlocal,0,4,31
48hills,0,1,10
eltecolote,0,0,0
toi,0,0,0
