source,1h,24h,7d
nyt,13,131,255
wsj,5,52,204
bbc,3,76,241
nypost,3,67,79
wapo,1,19,30
cbc,1,16,39
startribune,1,8,8
48hills,1,7,10
latimes,0,27,184
missionlocal,0,7,31
toi,0,0,0
