source,1h,24h,7d
wsj,4,50,253
bbc,3,48,226
wapo,1,11,29
nyt,0,78,271
nypost,0,48,80
latimes,0,20,165
startribune,0,9,10
cbc,0,4,37
48hills,0,3,10
missionlocal,0,2,28
eltecolote,0,0,1
toi,0,0,0
