source,1h,24h,7d
nypost,8,47,80
nyt,4,83,284
wsj,4,48,252
bbc,3,54,248
latimes,1,12,167
wapo,1,8,20
startribune,1,8,8
cbc,0,6,39
missionlocal,0,2,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
