source,1h,24h,7d
nyt,3,106,270
nypost,2,54,80
startribune,1,9,9
bbc,0,47,231
wsj,0,44,254
latimes,0,15,151
wapo,0,10,19
cbc,0,9,40
missionlocal,0,7,31
48hills,0,1,10
eltecolote,0,0,1
toi,0,0,0
