source,1h,24h,7d
nyt,8,98,256
nypost,4,50,80
wsj,2,41,250
startribune,2,10,10
bbc,1,43,222
cbc,0,12,39
latimes,0,9,159
wapo,0,6,13
missionlocal,0,4,31
48hills,0,2,10
eltecolote,0,0,5
toi,0,0,0
