source,1h,24h,7d
nyt,5,52,250
bbc,5,40,167
wsj,2,47,227
nypost,1,41,80
wapo,1,9,18
startribune,1,8,8
latimes,0,9,112
cbc,0,5,39
missionlocal,0,2,28
48hills,0,1,9
eltecolote,0,1,1
toi,0,0,0
