source,1h,24h,7d
nypost,7,45,80
nyt,4,111,253
bbc,1,50,231
cbc,1,15,40
wsj,0,48,211
wapo,0,42,123
latimes,0,24,191
missionlocal,0,7,31
startribune,0,6,8
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
